"Location","year","forst_ha_buff100","forst_ha_buff200","forst_ha_buff20","forst_ha_buff300","forst_ha_buff50","diff_ha_forst_20k_1yr","diff_ha_forst_20k_2yr","diff_ha_forst_20k_3yr","diff_ha_forst_20k_4yr","diff_ha_forst_20k_5yr","diff_ha_forst_50k_1yr","diff_ha_forst_50k_2yr","diff_ha_forst_50k_3yr","diff_ha_forst_50k_4yr","diff_ha_forst_50k_5yr","diff_ha_forst_100k_1yr","diff_ha_forst_100k_2yr","diff_ha_forst_100k_3yr","diff_ha_forst_100k_4yr","diff_ha_forst_100k_5yr","diff_ha_forst_200k_1yr","diff_ha_forst_200k_2yr","diff_ha_forst_200k_3yr","diff_ha_forst_200k_4yr","diff_ha_forst_200k_5yr","diff_ha_forst_300k_1yr","diff_ha_forst_300k_2yr","diff_ha_forst_300k_3yr","diff_ha_forst_300k_4yr","diff_ha_forst_300k_5yr","yrfac","spillprd","spillyr"
"Odzala",2010,125457.380855579,778322.052310712,3054154.46306927,11877068.9564041,25942124.5127154,-351.421234883834,-151.965939403977,303.931878826115,294.434007616248,978.280734966043,-10191.2158118263,-12233.2581226826,-16336.3384867311,-14930.6535472348,-16117.8874488845,0,0,0,0,0,-28.4936136390315,-28.4936136390315,-28.4936136390315,-28.4936136390315,-28.4936136390315,-4644.45902324654,-7237.37786446325,-9687.82863749191,-12223.7602514271,-13031.0793045536,"2010","Odzala_2010","N"
"Odzala",2011,125457.380855579,778293.558697072,3053318.6504025,11867913.0085545,25927991.6803501,-835.812666769605,-1187.23390165344,-987.778606173582,-531.88078794349,-541.378659153357,-14132.8323653229,-24324.0481771491,-26366.0904880054,-30469.1708520539,-29063.4859125577,0,0,0,0,0,-28.4936136399629,-56.9872272789944,-56.9872272789944,-56.9872272789944,-56.9872272789944,-9155.94784955308,-13800.4068727996,-16393.3257140163,-18843.776487045,-21379.7081009801,"2011","Odzala_2011","N"
"Odzala",2012,125457.380855579,778293.558697072,3052140.91437206,11838640.5694753,25889031.4126334,-1177.73603044031,-2013.54869720992,-2364.96993209375,-2165.51463661389,-1709.6168183838,-38960.2677166201,-53093.100081943,-63284.3158937693,-65326.3582046255,-69429.438568674,0,0,0,0,0,0,-28.4936136399629,-56.9872272789944,-56.9872272789944,-56.9872272789944,-29272.4390792288,-38428.3869287819,-43072.8459520284,-45665.7647932451,-48116.2155662738,"2012","Odzala_2012","N"
"Odzala",2013,125457.380855579,778293.558697072,3052045.93565993,11837272.8760206,25885830.6300346,-94.9787121298723,-1272.71474257018,-2108.52740933979,-2459.94864422362,-2260.49334874377,-3200.78259889409,-42161.0503155142,-56293.8826808371,-66485.0984926634,-68527.1408035196,0,0,0,0,0,0,0,-28.4936136399629,-56.9872272789944,-56.9872272789944,-1367.69345467724,-30640.132533906,-39796.0803834591,-44440.5394067056,-47033.4582479224,"2013","Odzala_2013","N"
"Odzala",2014,125457.380855579,778293.558697072,3051960.454819,11834024.6040656,25881015.2093294,-85.4808409232646,-180.459553053137,-1358.19558349345,-2194.00825026305,-2545.42948514689,-4815.42070511356,-8016.20330400765,-46976.4710206278,-61109.3033859506,-71300.5191977769,0,0,0,0,0,0,0,0,-28.4936136399629,-56.9872272789944,-3248.27195499092,-4615.96540966816,-33888.404488897,-43044.35233845,-47688.8113616966,"2014","Odzala_2014","N"
"Odzala",2015,125457.380855579,778293.558697072,3051960.454819,11834024.6040656,25881015.2093294,0,-85.4808409232646,-180.459553053137,-1358.19558349345,-2194.00825026305,0,-4815.42070511356,-8016.20330400765,-46976.4710206278,-61109.3033859506,0,0,0,0,0,0,0,0,0,-28.4936136399629,0,-3248.27195499092,-4615.96540966816,-33888.404488897,-43044.35233845,"2015","Odzala_2015","N"
"Odzala",2016,125457.380855579,778293.558697072,3051476.06338713,11833312.2637246,25890304.127376,-484.391431876924,-484.391431876924,-569.872272800189,-664.850984930061,-1842.58701537037,9288.91804659739,9288.91804659739,4473.49734148383,1272.71474258974,-37687.5529740304,0,0,0,0,0,0,0,0,0,0,-712.340340975672,-712.340340975672,-3960.6122959666,-5328.30575064383,-34600.7448298726,"2016","Odzala_2016","N"
"Odzala",2017,125457.380855579,778312.554439498,3052017.44204628,11834262.050846,25892564.6207248,541.378659154754,56.9872272778302,56.9872272778302,-28.4936136454344,-123.472325775307,2260.49334874377,11549.4113953412,11549.4113953412,6733.9906902276,3533.20809133351,0,0,0,0,0,18.995742426021,18.995742426021,18.995742426021,18.995742426021,18.995742426021,949.787121331319,237.446780355647,237.446780355647,-3010.82517463528,-4378.51862931252,"2017","Odzala_2017","N"
"Odzala",2018,125457.380855579,778322.052310711,3051276.60809165,11832476.4510579,25889724.757232,-740.833954629023,-199.455295474268,-683.846727351192,-683.846727351192,-769.327568274457,-2839.86349277943,-579.370144035667,8709.54790256172,8709.54790256172,3894.12719744816,0,0,0,0,0,9.49787121324334,28.4936136392644,28.4936136392644,28.4936136392644,28.4936136392644,-1785.5997880362,-835.812666704878,-1548.15300768055,-1548.15300768055,-4796.42496267147,"2018","Odzala_2018","N"
"Odzala",2019,125457.380855579,778341.048053138,3050212.84651578,11832523.9404139,25888214.5957091,-1063.76157587394,-1804.59553050296,-1263.21687134821,-1747.60830322513,-1747.60830322513,-1510.1615229398,-4350.02501571923,-2089.53166697547,7199.38637962192,7199.38637962192,0,0,0,0,0,18.9957424271852,28.4936136404285,47.4893560664495,47.4893560664495,47.4893560664495,47.4893560130149,-1738.11043202318,-788.323310691863,-1500.66365166754,-1500.66365166754,"2019","Odzala_2019","N"
"Odzala",2020,125457.380855579,778341.048053138,3051865.47610687,11840587.633074,25907067.8700673,1652.6295910934,588.868015219457,-151.965939409565,389.412719745189,-94.9787121317349,18853.2743582614,17343.1128353216,14503.2493425421,16763.7426912859,26052.6607378833,0,0,0,0,0,0,18.9957424271852,28.4936136404285,47.4893560664495,47.4893560664495,8063.6926600188,8111.18201603182,6325.58222799562,7275.36934932694,6563.02900835127,"2020","Odzala_2020","N"
"Odzala",2021,125457.380855579,778312.554439498,3050744.72730371,11834300.0423308,25892279.6845884,-1120.74880315922,531.880787934177,-531.880787939765,-1272.71474256879,-731.336083414033,-14788.1854789443,4065.08887931705,2554.92735637724,-284.93613640219,1975.55721234158,0,0,0,0,0,-28.4936136404285,-28.4936136404285,-9.49787121324334,0,18.995742426021,-6287.59074311331,1776.10191690549,1823.59127291851,37.99148488231,987.778606213629,"2021","Odzala_2021","N"
"Odzala",2022,125457.380855579,778084.605530381,3048693.18712165,11823168.537269,25870691.0233207,-2051.54018205963,-3172.28898521885,-1519.65939412545,-2583.4209699994,-3324.25492462842,-21588.6612677239,-36376.8467466682,-17523.5723884068,-19033.7339113466,-21873.5974041261,0,0,0,0,0,-227.948909117025,-256.442522757454,-256.442522757454,-237.446780330269,-227.948909117025,-11131.5050618891,-17419.0958050024,-9355.40314498357,-9307.91378897056,-11093.5135770068,"2022","Odzala_2022","N"
"Olloba",1992,124317.636309992,775691.141984646,3034626.83985486,11448468.0200358,25146278.8880163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","Olloba_1992","N"
"Olloba",1993,124317.636309992,775691.141984646,3034626.83985486,11448468.0200358,25146269.390145,0,NA,NA,NA,NA,-9.49787122011185,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"1993","Olloba_1993","N"
"Olloba",1994,124317.636309992,775691.141984646,3034626.83985486,11448468.0200358,25146269.390145,0,0,NA,NA,NA,0,-9.49787122011185,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,"1994","Olloba_1994","N"
"Olloba",1995,124317.636309992,775605.661143727,3034959.26534733,11460938.7249387,25161893.3882908,332.425492465962,332.425492465962,332.425492465962,NA,NA,15623.9981457479,15623.9981457479,15614.5002745278,NA,NA,0,0,0,NA,NA,-85.4808409189573,-85.4808409189573,-85.4808409189573,NA,NA,12470.7049029414,12470.7049029414,12470.7049029414,NA,NA,"1995","Olloba_1995","N"
"Olloba",1996,124317.636309992,775605.661143727,3035139.72490037,11469410.8260609,25174060.161315,180.459553042892,512.885045508854,512.885045508854,512.885045508854,NA,12166.7730242014,27790.7711699493,27790.7711699493,27781.2732987292,NA,0,0,0,0,NA,0,-85.4808409189573,-85.4808409189573,-85.4808409189573,NA,8472.10112223588,20942.8060251772,20942.8060251772,20942.8060251772,NA,"1996","Olloba_1996","N"
"Olloba",1997,124317.636309992,775567.669658874,3034978.26108975,11471006.4684248,25176539.1057016,-161.463810622692,18.9957424202003,351.421234886162,351.421234886162,351.421234886162,2478.94438664243,14645.7174108438,30269.7155565917,30269.7155565917,30260.2176853716,0,0,0,0,0,-37.991484852857,-37.991484852857,-123.472325771814,-123.472325771814,-123.472325771814,1595.64236382023,10067.7434860561,22538.4483889975,22538.4483889975,22538.4483889975,"1997","Olloba_1997","N"
"Olloba",1998,124317.636309992,775567.669658874,3033800.52505931,11453549.3811348,25137702.3103108,-1177.73603043752,-1339.19984106021,-1158.74028801732,-826.314795551356,-826.314795551356,-38836.7953908555,-36357.8510042131,-24191.0779800117,-8567.07983426377,-8567.07983426377,0,0,0,0,0,0,-37.991484852857,-37.991484852857,-123.472325771814,-123.472325771814,-17457.0872899611,-15861.4449261408,-7389.34380390495,5081.36109903641,5081.36109903641,"1998","Olloba_1998","N"
"Olloba",1999,124317.636309992,775453.695204316,3028158.78955865,11426043.5461012,25111554.6708607,-5641.73550066352,-6819.47153110104,-6980.93534172373,-6800.47578868084,-6468.05029621487,-26147.6394501254,-64984.4348409809,-62505.4904543385,-50338.7174301371,-34714.7192843892,0,0,0,0,0,-113.974454557989,-113.974454557989,-151.965939410846,-151.965939410846,-237.446780329803,-27505.8350335434,-44962.9223235045,-43367.2799596842,-34895.1788374484,-22424.473934507,"1999","Olloba_1999","N"
"Olloba",2000,124317.636309992,774332.946401154,3017473.68444376,11405414.1698261,25121052.542074,-10685.1051148851,-16326.8406155487,-17504.5766459862,-17666.0404566089,-17485.580903566,9497.87121329829,-16649.7682368271,-55486.5636276826,-53007.6192410402,-40840.8462168388,0,0,0,0,0,-1120.74880316202,-1234.72325772,-1234.72325772,-1272.71474257286,-1272.71474257286,-20629.376275152,-48135.2113086954,-65592.2985986564,-63996.6562348362,-55524.5551126003,"2000","Olloba_2000","S"
"Olloba",2001,124317.636309992,774285.457045088,3014263.40397369,11395403.4135674,25145993.9518799,-3210.28047006857,-13895.3855849537,-19537.1210856172,-20714.8571160547,-20876.3209266774,24941.4098059684,34439.2810192667,8291.6415691413,-30545.1538217142,-28066.2094350718,0,0,0,0,0,-47.4893560654018,-1168.23815922742,-1282.21261378541,-1282.21261378541,-1320.20409863826,-10010.7562587019,-30640.1325338539,-58145.9675673973,-75603.0548573583,-74007.4124935381,"2001","Olloba_2001","S"
"Olloba",2002,124317.636309992,774152.486848102,3013589.05511755,11389486.2398016,25139278.9569321,-674.348856145982,-3884.62932621455,-14569.7344410997,-20211.4699417632,-21389.2059722007,-6714.9949478209,18226.4148581475,27724.2860714458,1576.6466213204,-37260.1487695351,0,0,0,0,0,-132.970196985989,-180.459553051391,-1301.20835621341,-1415.1828107714,-1415.1828107714,-5917.17376583442,-15927.9300245363,-36557.3062996883,-64063.1413332317,-81520.2286231928,"2002","Olloba_2002","N"
"Olloba",2003,124317.636309992,774038.512393543,3013190.1445266,11389144.3164378,25147038.7177134,-398.910590949003,-1073.25944709498,-4283.53991716355,-14968.6450320487,-20610.3805327122,7759.76078127697,1044.76583345607,25986.1756394245,35484.0468527228,9336.40740259737,0,0,0,0,0,-113.974454559037,-246.944651545025,-294.434007610427,-1415.18281077244,-1529.15726533043,-341.923363713548,-6259.09712954797,-16269.8533882499,-36899.2296634018,-64405.0646969453,"2003","Olloba_2003","N"
"Olloba",2004,124317.636309992,774285.457045088,3012962.19561748,11386817.3379907,25159765.865139,-227.948909116443,-626.859500065446,-1301.20835621143,-4511.48882627999,-15196.5939411651,12727.1474256553,20486.9082069322,13771.9132591113,38713.3230650797,48211.194278378,0,0,0,0,0,246.944651545025,132.970196985989,0,-47.4893560654018,-1168.23815922742,-2326.97844718769,-2668.90181090124,-8586.07557673566,-18596.8318354376,-39226.2081105895,"2004","Olloba_2004","N"
"Olloba",2005,124317.636309992,774399.431499646,3013123.6594281,11387311.2272938,25162121.3371999,161.463810616173,-66.4850985002704,-465.395689449273,-1139.74454559525,-4350.02501566382,2355.47206087038,15082.6194865257,22842.3802678026,16127.3853199817,41068.7951259501,0,0,0,0,0,113.974454557989,360.919106103014,246.944651543978,113.974454557989,66.485098492587,493.889303091913,-1833.08914409578,-2175.01250780933,-8092.18627364375,-18102.9425323457,"2005","Olloba_2005","N"
"Olloba",2006,124317.636309992,774665.371893617,3014177.92313277,11386902.8188315,25165170.1538594,1054.26370467013,1215.7275152863,987.778606169857,588.868015220854,-85.4808409251273,3048.81665950269,5404.28872037306,18131.4361460283,25891.1969273053,19176.2019794844,0,0,0,0,0,265.940393971046,379.914848529035,626.859500074061,512.885045515024,379.914848529035,-408.408462228253,85.48084086366,-2241.49760632403,-2583.42097003758,-8500.594735872,"2006","Olloba_2006","N"
"Olloba",2007,124317.636309992,774665.371893617,3013589.05511755,11385763.074286,25172521.5061784,-588.868015216663,465.395689453464,626.859500069637,398.910590953194,4.19095158576965e-09,7351.35231901705,10400.1689785197,12755.6410393901,25482.7884650454,33242.5492463224,0,0,0,0,0,0,265.940393971046,379.914848529035,626.859500074061,512.885045515024,-1139.7445455566,-1548.15300778486,-1054.26370469294,-3381.24215188064,-3723.16551559418,"2007","Olloba_2007","N"
"Olloba",2008,124317.636309992,774826.835704242,3013095.16581446,11383398.1043538,25172958.4082542,-493.88930309331,-1082.75731830997,-28.4936136398464,132.970196976326,-94.9787121401168,436.902075823396,7788.25439484045,10837.0710543431,13192.5431152135,25919.6905408688,0,0,0,0,0,161.46381062502,161.46381062502,427.404204596067,541.378659154056,788.323310699081,-2364.96993212588,-3504.71447768249,-3913.12293991074,-3419.23363681883,-5746.21208400652,"2008","Olloba_2008","N"
"Olloba",2009,124317.636309992,774826.835704242,3012848.22116292,11380966.6493233,25175532.331353,-246.944651539903,-740.833954633214,-1329.70196984988,-275.43826517975,-113.974454563577,2573.92309879884,3010.82517462224,10362.1774936393,13410.994153142,15766.4662140124,0,0,0,0,0,0,161.46381062502,161.46381062502,427.404204596067,541.378659154056,-2431.45503057539,-4796.42496270128,-5936.16950825788,-6344.57797048613,-5850.68866739422,"2009","Olloba_2009","N"
"Olloba",2010,124317.636309992,774826.835704242,3011746.46810218,11375296.4202089,25167031.7366172,-1101.75306073297,-1348.69771227287,-1842.58701536618,-2431.45503058285,-1377.19132591272,-8500.59473588318,-5926.67163708434,-5489.76956126094,1861.58275775611,4910.3994172588,0,0,0,0,0,0,0,161.46381062502,161.46381062502,427.404204596067,-5670.2291143164,-8101.6841448918,-10466.6540770177,-11606.3986225743,-12014.8070848025,"2010","Olloba_2010","N"
"Olloba",2011,124317.636309992,774760.350605749,3010093.83851108,11368002.0551172,25155225.8826992,-1652.62959109992,-2754.38265183289,-3001.32730337279,-3495.2166064661,-4084.08462168276,-11805.8539179787,-20306.4486538619,-17732.525555063,-17295.6234792396,-9944.27116022259,0,0,0,0,0,-66.4850984930526,-66.4850984930526,-66.4850984930526,94.9787121319678,94.9787121319678,-7294.36509175412,-12964.5942060705,-15396.0492366459,-17761.0191687718,-18900.7637143284,"2011","Olloba_2011","N"
"Olloba",2012,124317.636309992,774760.350605749,3008887.608867,11353489.3079033,25121251.9973695,-1206.22964408435,-2858.85923518427,-3960.61229591724,-4207.55694745714,-4701.44625055045,-33973.8853297196,-45779.7392476983,-54280.3339835815,-51706.4108847827,-51269.5088089593,0,0,0,0,0,0,-66.4850984930526,-66.4850984930526,-66.4850984930526,94.9787121319678,-14512.7472138461,-21807.1123056002,-27477.3414199166,-29908.796450492,-32273.7663826179,"2012","Olloba_2012","N"
"Olloba",2013,124317.636309992,774760.350605749,3008773.63441244,11352501.5292973,25118896.5253086,-113.974454559851,-1320.2040986442,-2972.83368974412,-4074.58675047709,-4321.53140201699,-2355.47206088528,-36329.3573906049,-48135.2113085836,-56635.8060444668,-54061.882945668,0,0,0,0,0,0,0,-66.4850984930526,-66.4850984930526,-66.4850984930526,-987.778606079519,-15500.5258199256,-22794.8909116797,-28465.1200259961,-30896.5750565715,"2013","Olloba_2013","N"
"Olloba",2014,124317.636309992,774817.337833029,3008659.65995789,11350934.3805471,25118687.5721418,-113.974454553332,-227.948909113184,-1434.17855319753,-3086.80814429745,-4188.56120503042,-208.953166738153,-2564.42522762343,-36538.3105573431,-48344.1644753218,-56844.759211205,0,0,0,0,0,56.9872272800421,56.9872272800421,56.9872272800421,-9.49787121301051,-9.49787121301051,-1567.148750199,-2554.92735627852,-17067.6745701246,-24362.0396618787,-30032.2687761951,"2014","Olloba_2014","N"
"Olloba",2015,124317.636309992,774817.337833029,3008659.65995789,11350934.3805471,25118687.5721418,0,-113.974454553332,-227.948909113184,-1434.17855319753,-3086.80814429745,0,-208.953166738153,-2564.42522762343,-36538.3105573431,-48344.1644753218,0,0,0,0,0,0,56.9872272800421,56.9872272800421,56.9872272800421,-9.49787121301051,0,-1567.148750199,-2554.92735627852,-17067.6745701246,-24362.0396618787,"2015","Olloba_2015","N"
"Olloba",2016,124336.632052418,774883.822931521,3008137.27704116,11357098.4989645,25139753.8504928,-522.382916726638,-522.382916726638,-636.35737127997,-750.331825839821,-1956.56146992417,21066.278350994,21066.278350994,20857.3251842558,18501.8531233706,-15472.0322063491,18.9957424260065,18.9957424260065,18.9957424260065,18.9957424260065,18.9957424260065,66.4850984920049,66.4850984920049,123.472325772047,123.472325772047,123.472325772047,6164.11841740087,6164.11841740087,4596.96966720186,3609.19106112234,-10903.5561527237,"2016","Olloba_2016","N"
"Olloba",2017,124336.632052418,775073.780355786,3009248.5279731,11360631.7070557,25146639.8071223,1111.2509319433,588.868015216663,588.868015216663,474.893560663331,360.91910610348,6885.95662949979,27952.2349804938,27952.2349804938,27743.2818137556,25387.8097528704,0,18.9957424260065,18.9957424260065,18.9957424260065,18.9957424260065,189.957424264518,256.442522756523,256.442522756523,313.429750036565,313.429750036565,3533.20809126459,9697.32650866546,9697.32650866546,8130.17775846645,7142.39915238693,"2017","Olloba_2017","N"
"Olloba",2018,124355.627794845,775320.72500733,3006503.64319248,11361002.1240331,25156593.5761538,-2744.88478062861,-1633.63384868531,-2156.01676541194,-2156.01676541194,-2269.99121996528,9953.7690314874,16839.7256609872,37906.0040119812,37906.0040119812,37697.050845243,18.995742426996,18.995742426996,37.9914848530025,37.9914848530025,37.9914848530025,246.94465154456,436.902075809077,503.387174301082,503.387174301082,560.374401581124,370.416977321729,3903.62506858632,10067.7434859872,10067.7434859872,8500.59473578818,"2018","Olloba_2018","N"
