"Location","yrfac","buffer","year","forest_sum_ha","total","pct_buff"
"Bikoro","2000","300",2000,24533983.6489552,169645558.126495,14.4619074733814
"Bikoro","2000","50",2000,685512.58503249,4711925.44453413,14.5484599258184
"Bikoro","2000","50",2000,685512.58503249,4711925.44453412,14.5484599258185
"Bikoro","2001","100",2001,2735107.06989137,18849240.5056039,14.5104364766221
"Bikoro","2001","20",2001,112944.495768737,754090.438825298,14.9775796049979
"Bikoro","2001","20",2001,112944.495768737,754090.438825296,14.977579604998
"Bikoro","2001","200",2001,11076330.2092147,75399070.6489449,14.6902741822717
"Bikoro","2001","300",2001,24589102.3865672,169645558.126495,14.4943980014098
"Bikoro","2001","50",2001,686357.935307775,4711925.44453412,14.5664005805516
"Bikoro","2001","50",2001,686357.935307775,4711925.44453413,14.5664005805515
"Bikoro","2002","100",2002,2735534.49418787,18849240.5056039,14.512704070886
"Bikoro","2002","20",2002,113029.980628036,754090.438825298,14.9889157597743
"Bikoro","2002","200",2002,11082675.0854382,75399070.648945,14.698689241196
"Bikoro","2002","300",2002,24597270.9397891,169645558.126495,14.4992130719086
"Bikoro","2002","50",2002,686310.443719275,4711925.44453412,14.5653926786003
"Bikoro","2002","50",2002,686310.443719275,4711925.44453413,14.5653926786002
"Bikoro","2003","100",2003,2734651.15064179,18849240.5056039,14.5080177094073
"Bikoro","2003","20",2003,112953.994086437,754090.438825296,14.9788391777509
"Bikoro","2003","20",2003,112953.994086437,754090.438825298,14.9788391777509
"Bikoro","2003","200",2003,11081544.7856319,75399070.6489449,14.6971901513577
"Bikoro","2003","300",2003,24599075.6201521,169645558.126495,14.5002768665537
"Bikoro","2003","50",2003,686253.453813076,4711925.44453412,14.5641831962587
"Bikoro","2003","50",2003,686253.453813076,4711925.44453413,14.5641831962587
"Bikoro","2004","100",2004,2729142.12637588,18849240.5056039,14.4787909388949
"Bikoro","2004","20",2004,111937.674092555,754090.438825299,14.8440648931882
"Bikoro","2004","20",2004,111937.674092555,754090.438825298,14.8440648931883
"Bikoro","2004","200",2004,11073803.6567066,75399070.648945,14.6869232755743
"Bikoro","2004","300",2004,24612734.2010044,169645558.126495,14.5083281123412
"Bikoro","2004","50",2004,684163.823919112,4711925.44453412,14.5198355104016
"Bikoro","2004","50",2004,684163.823919112,4711925.44453413,14.5198355104015
"Bikoro","2005","100",2005,2728458.24750148,18849240.5056039,14.4751627880726
"Bikoro","2005","20",2005,111861.687550956,754090.438825298,14.8339883111649
"Bikoro","2005","200",2005,11071429.0772816,75399070.648945,14.6837739271745
"Bikoro","2005","300",2005,24607557.617858,169645558.126495,14.5052767013856
"Bikoro","2005","50",2005,684021.349153615,4711925.44453412,14.5168118045477
"Bikoro","2005","50",2005,684021.349153615,4711925.44453413,14.5168118045477
"Bikoro","2006","100",2006,2728059.3181581,18849240.5056039,14.4730463667597
"Bikoro","2006","20",2006,111605.232973061,754090.438825297,14.7999798468359
"Bikoro","2006","200",2006,11069016.5045859,75399070.6489449,14.6805741892003
"Bikoro","2006","300",2006,24598505.7210901,169645558.126495,14.4999409314026
"Bikoro","2006","50",2006,683726.90130492,4711925.44453413,14.5105628124496
"Bikoro","2006","50",2006,683726.90130492,4711925.44453412,14.5105628124496
"Bikoro","2007","100",2007,2728895.17011568,18849240.5056039,14.4774807733202
"Bikoro","2007","20",2007,111633.727926161,754090.4388253,14.8037585650947
"Bikoro","2007","200",2007,11070441.2522408,75399070.6489449,14.6824637982401
"Bikoro","2007","300",2007,24604451.6679702,169645558.126495,14.5034458548122
"Bikoro","2007","50",2007,684306.298684611,4711925.44453412,14.5228592162555
"Bikoro","2007","50",2007,684306.298684611,4711925.44453413,14.5228592162555
"Bikoro","2008","100",2008,2730937.30842115,18849240.5056039,14.4883148348032
"Bikoro","2008","20",2008,111662.22287926,754090.438825297,14.8075372833535
"Bikoro","2008","200",2008,11068104.6660867,75399070.648945,14.6793648394147
"Bikoro","2008","300",2008,24596891.0070811,169645558.126495,14.4989891151413
"Bikoro","2008","50",2008,685037.669147497,4711925.44453413,14.5383809063054
"Bikoro","2008","50",2008,685037.669147497,4711925.44453412,14.5383809063055
"Bikoro","2009","100",2009,2729882.99515647,18849240.5056039,14.482721435619
"Bikoro","2009","20",2009,111453.259889864,754090.4388253,14.7798266827892
"Bikoro","2009","20",2009,111453.259889864,754090.438825294,14.7798266827893
"Bikoro","2009","200",2009,11064732.7633032,75399070.648945,14.674892764687
"Bikoro","2009","300",2009,24591799.9087941,169645558.126496,14.4959880944582
"Bikoro","2009","50",2009,684382.285226209,4711925.44453413,14.5244718593775
"Bikoro","2009","50",2009,684382.285226209,4711925.44453412,14.5244718593775
"Bikoro","2010","100",2010,2728961.65833958,18849240.5056039,14.4778335102057
"Bikoro","2010","20",2010,111301.286806666,754090.438825297,14.7596735187424
"Bikoro","2010","20",2010,111301.286806666,754090.438825294,14.7596735187425
"Bikoro","2010","200",2010,11051758.0613253,75399070.6489451,14.6576847250304
"Bikoro","2010","300",2010,24573040.7313368,169645558.126495,14.4849302290686
"Bikoro","2010","50",2010,684021.349153616,4711925.44453412,14.5168118045477
"Bikoro","2010","50",2010,684021.349153616,4711925.44453414,14.5168118045476
"Bikoro","2011","100",2011,2727318.44937751,18849240.5056039,14.4691158700356
"Bikoro","2011","20",2011,111158.812041168,754090.438825294,14.7407799274486
"Bikoro","2011","200",2011,11043599.0064211,75399070.648945,14.6468635639286
"Bikoro","2011","300",2011,24549703.3647484,169645558.126496,14.4711736846319
"Bikoro","2011","50",2011,682976.534206634,4711925.44453414,14.4946379616191
"Bikoro","2011","50",2011,682976.534206634,4711925.44453412,14.4946379616191
"Bikoro","2012","100",2012,2727052.49648191,18849240.5056039,14.4677049224936
"Bikoro","2012","20",2012,111111.320452669,754090.438825294,14.734482063684
"Bikoro","2012","20",2012,111111.320452669,754090.438825295,14.734482063684
"Bikoro","2012","200",2012,11039581.2180341,75399070.648945,14.6415348664361
"Bikoro","2012","300",2012,24520277.5765142,169645558.126495,14.4538282329979
"Bikoro","2012","50",2012,682767.571217237,4711925.44453413,14.4902031930334
"Bikoro","2012","50",2012,682767.571217237,4711925.44453412,14.4902031930334
"Bikoro","2013","100",2013,2725162.33125966,18849240.5056039,14.4576771167489
"Bikoro","2013","20",2013,111291.788488966,754090.438825294,14.7584139459896
"Bikoro","2013","20",2013,111291.788488966,754090.438825296,14.7584139459895
"Bikoro","2013","200",2013,11034347.6449815,75399070.648945,14.6345937025629
"Bikoro","2013","300",2013,24509658.4573258,169645558.126495,14.4475686413495
"Bikoro","2013","50",2013,683005.029159732,4711925.44453412,14.4952427027899
"Bikoro","2013","50",2013,683005.029159732,4711925.44453413,14.4952427027899
"Bikoro","2014","100",2014,2720812.10175312,18849240.5056039,14.4345980462407
"Bikoro","2014","20",2014,111595.734655361,754090.438825299,14.798720274083
"Bikoro","2014","20",2014,111595.734655361,754090.438825294,14.7987202740831
"Bikoro","2014","200",2014,11014515.1576242,75399070.648945,14.6082903447277
"Bikoro","2014","300",2014,24477611.1334066,169645558.126495,14.4286778880205
"Bikoro","2014","50",2014,683669.911398722,4711925.44453414,14.509353330108
"Bikoro","2014","50",2014,683669.911398722,4711925.44453412,14.5093533301081
"Bikoro","2015","100",2015,2720793.10511772,18849240.5056039,14.4344972642735
"Bikoro","2015","20",2015,111595.734655361,754090.438825299,14.798720274083
"Bikoro","2015","20",2015,111595.734655361,754090.438825294,14.7987202740831
"Bikoro","2015","200",2015,11014486.6626711,75399070.648945,14.6082525525469
"Bikoro","2015","300",2015,24477563.6418181,169645558.126495,14.4286498934246
"Bikoro","2015","50",2015,683669.911398722,4711925.44453414,14.509353330108
"Bikoro","2015","50",2015,683669.911398722,4711925.44453412,14.5093533301081
"Bikoro","2016","100",2016,2704607.97175721,18849240.5056039,14.3486310281474
"Bikoro","2016","20",2016,109933.52905789,754090.438825298,14.5782950423216
"Bikoro","2016","20",2016,109933.52905789,754090.438825294,14.5782950423217
"Bikoro","2016","200",2016,10984718.9349998,75399070.6489451,14.5687723210068
"Bikoro","2016","300",2016,24452298.1167366,169645558.126495,14.4137567683935
"Bikoro","2016","50",2016,678550.31815851,4711925.44453412,14.4007014997581
"Bikoro","2016","50",2016,678550.31815851,4711925.44453413,14.4007014997581
"Bikoro","2017","100",2017,2701359.54710386,18849240.5056039,14.3313973117418
"Bikoro","2017","20",2017,109515.603079097,754090.438825297,14.5228738411931
"Bikoro","2017","20",2017,109515.603079097,754090.438825294,14.5228738411931
"Bikoro","2017","200",2017,10975382.0887009,75399070.648945,14.5563890830987
"Bikoro","2017","300",2017,24444376.5197748,169645558.126495,14.4090872697934
"Bikoro","2017","50",2017,677695.469565525,4711925.44453413,14.3825592646347
"Bikoro","2017","50",2017,677695.469565525,4711925.44453412,14.3825592646348
"Bikoro","2018","100",2018,2690369.99352515,18849240.5056038,14.273094943668
"Bikoro","2018","20",2018,108252.326825019,754090.438825294,14.3553506650545
"Bikoro","2018","20",2018,108252.326825019,754090.438825297,14.3553506650544
"Bikoro","2018","200",2018,10957962.1740394,75399070.648945,14.5332854632376
"Bikoro","2018","300",2018,24423261.7595282,169645558.126495,14.396640872446
"Bikoro","2018","50",2018,673611.192954596,4711925.44453413,14.2958796968231
"Bikoro","2018","50",2018,673611.192954596,4711925.44453412,14.2958796968231
"Bikoro","2019","100",2019,2685003.44402475,18849240.5056039,14.2446240379102
"Bikoro","2019","20",2019,108081.357106422,754090.438825297,14.3326783555018
"Bikoro","2019","20",2019,108081.357106422,754090.438825294,14.3326783555019
"Bikoro","2019","200",2019,10950553.4862335,75399070.648945,14.5234594962302
"Bikoro","2019","300",2019,24407921.976443,169645558.126496,14.3875986179628
"Bikoro","2019","50",2019,672091.462122622,4711925.44453413,14.2636268343815
"Bikoro","2019","50",2019,672091.462122622,4711925.44453412,14.2636268343816
"Bikoro","2020","100",2020,2684082.10720786,18849240.5056039,14.2397361124968
"Bikoro","2020","20",2020,108081.357106422,754090.438825294,14.3326783555019
"Bikoro","2020","20",2020,108081.357106422,754090.438825297,14.3326783555018
"Bikoro","2020","200",2020,10948644.3243759,75399070.648945,14.5209274201168
"Bikoro","2020","300",2020,24407152.6127092,169645558.126495,14.3871451055089
"Bikoro","2020","50",2020,671863.502497826,4711925.44453412,14.2587889050153
"Bikoro","2021","100",2021,2681014.15059081,18849240.5056039,14.2234598247804
"Bikoro","2021","20",2021,107967.377294024,754090.438825294,14.3175634824668
"Bikoro","2021","20",2021,107967.377294024,754090.438825297,14.3175634824667
"Bikoro","2021","200",2021,10926902.6751609,75399070.6489449,14.4920919861681
"Bikoro","2021","300",2021,24364638.1426848,169645558.126496,14.3620843432383
"Bikoro","2021","50",2021,671312.600071236,4711925.44453413,14.2470972423803
"Bikoro","2022","100",2022,2675847.06576211,18849240.5056039,14.1960471296792
"Bikoro","2022","20",2022,108043.363835623,754090.438825294,14.3276400644902
"Bikoro","2022","20",2022,108043.363835623,754090.438825297,14.3276400644901
"Bikoro","2022","200",2022,10910917.0064721,75399070.6489449,14.4708905727405
"Bikoro","2022","300",2022,24337055.0280844,169645558.126495,14.3458250819262
"Bikoro","2022","50",2022,669593.404567566,4711925.44453413,14.2106111917433
"Boende","1992","100",1992,2993632.28104549,18849924.3844783,15.8814020681725
"Boende","1992","20",1992,121312.513662293,753520.53976331,16.0994302425251
"Boende","1992","20",1992,121312.513662293,753520.539763308,16.0994302425251
"Boende","1992","200",1992,11724989.3215719,75397019.0123218,15.5509985343793
"Boende","1992","300",1992,25497948.915676,169646298.995276,15.0300649449394
"Boende","1992","50",1992,750880.007442753,4713236.21237671,15.9313043863786
"Boende","1993","100",1993,2993632.28104549,18849924.3844783,15.8814020681725
"Boende","1993","20",1993,121312.513662293,753520.53976331,16.0994302425251
"Boende","1993","20",1993,121312.513662293,753520.539763308,16.0994302425251
"Boende","1993","200",1993,11724979.8232542,75397019.0123218,15.550985936643
"Boende","1993","300",1993,25497929.9190406,169646298.995276,15.0300537471499
"Boende","1993","50",1993,750880.007442753,4713236.21237671,15.9313043863786
"Boende","1994","100",1994,2993632.28104549,18849924.3844783,15.8814020681725
"Boende","1994","20",1994,121312.513662293,753520.539763308,16.0994302425251
"Boende","1994","20",1994,121312.513662293,753520.53976331,16.0994302425251
"Boende","1994","200",1994,11724979.8232542,75397019.0123217,15.550985936643
"Boende","1994","300",1994,25497929.9190406,169646298.995276,15.0300537471499
"Boende","1994","50",1994,750880.007442753,4713236.21237671,15.9313043863786
"Boende","1995","100",1995,2993632.28104549,18849924.3844783,15.8814020681725
"Boende","1995","20",1995,121312.513662293,753520.53976331,16.0994302425251
"Boende","1995","20",1995,121312.513662293,753520.539763308,16.0994302425251
"Boende","1995","200",1995,11728608.1806155,75397019.0123218,15.5557982719433
"Boende","1995","300",1995,25508340.0752396,169646298.995276,15.0361901357777
"Boende","1995","50",1995,750880.007442753,4713236.21237671,15.9313043863786
"Boende","1996","100",1996,2993632.28104549,18849924.3844783,15.8814020681725
"Boende","1996","20",1996,121312.513662293,753520.539763308,16.0994302425251
"Boende","1996","20",1996,121312.513662293,753520.53976331,16.0994302425251
"Boende","1996","200",1996,11728218.7495898,75397019.0123217,15.5552817647514
"Boende","1996","300",1996,25506810.8460899,169646298.995276,15.0352887137256
"Boende","1996","50",1996,750880.007442753,4713236.21237671,15.9313043863786
"Boende","1997","100",1997,2993746.26085789,18849924.3844783,15.8820067380379
"Boende","1997","20",1997,121312.513662293,753520.53976331,16.0994302425251
"Boende","1997","20",1997,121312.513662293,753520.539763308,16.0994302425251
"Boende","1997","200",1997,11724010.9948488,75397019.0123216,15.5497009675314
"Boende","1997","300",1997,25494463.0330801,169646298.995276,15.0280101505722
"Boende","1997","50",1997,750880.007442753,4713236.21237671,15.9313043863786
"Boende","1998","100",1998,2993575.29113929,18849924.3844783,15.8810997332398
"Boende","1998","20",1998,121312.513662293,753520.539763308,16.0994302425251
"Boende","1998","20",1998,121312.513662293,753520.53976331,16.0994302425251
"Boende","1998","200",1998,11712651.0068798,75397019.0123217,15.5346340748109
"Boende","1998","300",1998,25462368.2175724,169646298.995276,15.0090914852681
"Boende","1998","50",1998,750880.007442753,4713236.21237671,15.9313043863786
"Boende","1999","100",1999,2990013.42200185,18849924.3844783,15.862203799947
"Boende","1999","20",1999,121227.028802994,753520.539763308,16.0880855140422
"Boende","1999","20",1999,121227.028802994,753520.539763307,16.0880855140423
"Boende","1999","200",1999,11687698.9262823,75397019.0123217,15.5015398213188
"Boende","1999","300",1999,25413470.8780536,169646298.995276,14.9802683751806
"Boende","1999","50",1999,750462.08146396,4713236.21237671,15.9224373158571
"Boende","2000","100",2000,2988645.66425308,18849924.3844783,15.8549477615626
"Boende","2000","20",2000,121227.028802994,753520.539763308,16.0880855140422
"Boende","2000","20",2000,121227.028802994,753520.539763307,16.0880855140423
"Boende","2000","200",2000,11659146.9832766,75397019.0123216,15.4636710257354
"Boende","2000","300",2000,25352738.6346808,169646298.995276,14.9444690422553
"Boende","2000","50",2000,749863.68744887,4713236.21237671,15.9097412830651
"Boende","2000","50",2000,749863.68744887,4713236.2123767,15.9097412830651
"Boende","2001","100",2001,2987334.8964105,18849924.3844783,15.8479940581108
"Boende","2001","20",2001,121094.052355196,753520.539763308,16.0704381586245
"Boende","2001","20",2001,121094.052355196,753520.539763307,16.0704381586245
"Boende","2001","200",2001,11643588.7388843,75397019.0123217,15.4430359335313
"Boende","2001","300",2001,25334387.8848848,169646298.995276,14.9336519776304
"Boende","2001","50",2001,749445.761470078,4713236.21237671,15.9008742125437
"Boende","2002","100",2002,2987078.4418326,18849924.3844783,15.8466335509137
"Boende","2002","20",2002,121094.052355196,753520.539763307,16.0704381586245
"Boende","2002","20",2002,121094.052355196,753520.539763308,16.0704381586245
"Boende","2002","200",2002,11634308.8824916,75397019.0123217,15.4307279450799
"Boende","2002","300",2002,25324148.6984044,169646298.995276,14.9276163691078
"Boende","2002","50",2002,749312.78502228,4713236.21237671,15.8980528719232
"Boende","2003","100",2003,2985748.67735463,18849924.3844783,15.8395790691511
"Boende","2003","20",2003,121018.065813597,753520.539763308,16.0603539555286
"Boende","2003","20",2003,121018.065813597,753520.539763305,16.0603539555287
"Boende","2003","200",2003,11631003.467932,75397019.0123218,15.4263439328168
"Boende","2003","300",2003,25316474.0577029,169646298.995276,14.9230924621632
"Boende","2003","50",2003,749236.798480681,4713236.21237671,15.8964406772829
"Boende","2004","100",2004,2985606.20258913,18849924.3844783,15.8388232318193
"Boende","2004","20",2004,121018.065813597,753520.539763305,16.0603539555287
"Boende","2004","20",2004,121018.065813597,753520.539763308,16.0603539555286
"Boende","2004","200",2004,11619966.4227648,75397019.0123218,15.4117053631335
"Boende","2004","300",2004,25287551.6803069,169646298.995276,14.9060438277
"Boende","2004","50",2004,749236.798480681,4713236.21237671,15.8964406772829
"Boende","2005","100",2005,2986204.59660422,18849924.3844783,15.8419977486125
"Boende","2005","20",2005,121018.065813597,753520.539763308,16.0603539555286
"Boende","2005","20",2005,121018.065813597,753520.539763305,16.0603539555287
"Boende","2005","200",2005,11622977.3894756,75397019.0123217,15.4156988455686
"Boende","2005","300",2005,25287456.6971299,169646298.995276,14.9059878387527
"Boende","2005","50",2005,749265.293433781,4713236.21237671,15.8970452502731
"Boende","2006","100",2006,2986176.10165112,18849924.3844783,15.8418465811462
"Boende","2006","20",2006,121018.065813597,753520.539763308,16.0603539555286
"Boende","2006","20",2006,121018.065813597,753520.539763305,16.0603539555287
"Boende","2006","200",2006,11623908.2246102,75397019.0123217,15.4169334237347
"Boende","2006","300",2006,25286848.8047971,169646298.995275,14.9056295094898
"Boende","2006","300",2006,25286848.8047971,169646298.995276,14.9056295094898
"Boende","2006","50",2006,749265.293433781,4713236.21237671,15.8970452502731
"Boende","2007","100",2007,2986271.08482812,18849924.3844783,15.8423504727007
"Boende","2007","20",2007,121018.065813597,753520.539763305,16.0603539555287
"Boende","2007","20",2007,121018.065813597,753520.539763308,16.0603539555286
"Boende","2007","200",2007,11627299.1240291,75397019.0123217,15.4214308156253
"Boende","2007","300",2007,25289764.788331,169646298.995276,14.9073483701729
"Boende","2007","50",2007,749331.78165768,4713236.21237671,15.8984559205833
"Boende","2008","100",2008,2987002.455291,18849924.3844783,15.8462304376701
"Boende","2008","20",2008,121018.065813597,753520.539763305,16.0603539555287
"Boende","2008","20",2008,121018.065813597,753520.539763308,16.0603539555286
"Boende","2008","200",2008,11626995.1778627,75397019.0123218,15.4210276880609
"Boende","2008","300",2008,25286136.4309697,169646298.995276,14.9052095923848
"Boende","2008","50",2008,749436.263152378,4713236.21237671,15.9006726882136
"Boende","2009","100",2009,2985083.79511564,18849924.3844783,15.8360518282697
"Boende","2009","20",2009,121018.065813597,753520.539763308,16.0603539555286
"Boende","2009","20",2009,121018.065813597,753520.539763305,16.0603539555287
"Boende","2009","200",2009,11620023.412671,75397019.0123217,15.4117809495519
"Boende","2009","300",2009,25273370.6919811,169646298.995276,14.8976846778631
"Boende","2009","50",2009,749312.78502228,4713236.21237671,15.8980528719232
"Boende","2010","100",2010,2985083.79511564,18849924.3844783,15.8360518282697
"Boende","2010","20",2010,121018.065813597,753520.539763308,16.0603539555286
"Boende","2010","20",2010,121018.065813597,753520.539763305,16.0603539555287
"Boende","2010","200",2010,11615948.6343778,75397019.0123217,15.4063765206413
"Boende","2010","300",2010,25260035.0539305,169646298.995275,14.8898238296575
"Boende","2010","50",2010,749312.78502228,4713236.21237671,15.8980528719232
"Boende","2011","100",2011,2984903.32707934,18849924.3844783,15.8350944343162
"Boende","2011","20",2011,121018.065813597,753520.539763308,16.0603539555286
"Boende","2011","20",2011,121018.065813597,753520.539763305,16.0603539555287
"Boende","2011","200",2011,11608558.9432073,75397019.0123218,15.3965754817311
"Boende","2011","300",2011,25234437.0877294,169646298.995276,14.8747348083509
"Boende","2011","50",2011,749141.815303683,4713236.21237671,15.8944254339826
"Boende","2012","100",2012,2984893.82876164,18849924.3844783,15.8350440451608
"Boende","2012","20",2012,121018.065813597,753520.539763305,16.0603539555287
"Boende","2012","20",2012,121018.065813597,753520.539763308,16.0603539555286
"Boende","2012","200",2012,11608539.9465719,75397019.0123219,15.3965502862583
"Boende","2012","300",2012,25232774.882132,169646298.995276,14.8737550017726
"Boende","2012","50",2012,749141.815303683,4713236.21237671,15.8944254339826
"Boende","2013","100",2013,2984608.87923064,18849924.3844783,15.8335323704973
"Boende","2013","20",2013,121018.065813597,753520.539763308,16.0603539555286
"Boende","2013","20",2013,121018.065813597,753520.539763305,16.0603539555287
"Boende","2013","200",2013,11606307.8419124,75397019.0123217,15.3935898182071
"Boende","2013","300",2013,25227265.857866,169646298.995276,14.8705076428272
"Boende","2013","50",2013,749141.815303683,4713236.21237671,15.8944254339826
"Boende","2014","100",2014,2984456.90614745,18849924.3844783,15.8327261440102
"Boende","2014","20",2014,121018.065813597,753520.539763305,16.0603539555287
"Boende","2014","20",2014,121018.065813597,753520.539763308,16.0603539555286
"Boende","2014","200",2014,11599991.460642,75397019.0123217,15.3852123235089
"Boende","2014","300",2014,25207224.4075194,169646298.995276,14.8586939749398
"Boende","2014","50",2014,749027.835491285,4713236.21237671,15.8920071420222
"Boende","2015","100",2015,2984456.90614745,18849924.3844783,15.8327261440102
"Boende","2015","20",2015,121018.065813597,753520.539763305,16.0603539555287
"Boende","2015","20",2015,121018.065813597,753520.539763308,16.0603539555286
"Boende","2015","200",2015,11599991.460642,75397019.0123217,15.3852123235089
"Boende","2015","300",2015,25207205.410884,169646298.995276,14.8586827771503
"Boende","2015","50",2015,749027.835491285,4713236.21237671,15.8920071420222
"Boende","2016","100",2016,2981987.34354549,18849924.3844783,15.8196249635938
"Boende","2016","20",2016,120894.5876835,753520.53976331,16.0439671254979
"Boende","2016","20",2016,120894.5876835,753520.539763308,16.0439671254979
"Boende","2016","200",2016,11584955.6237232,75397019.0123217,15.3652701068061
"Boende","2016","300",2016,25170171.4701724,169646298.995276,14.8368526865849
"Boende","2016","50",2016,748391.448205396,4713236.21237671,15.8785050119101
"Boende","2017","100",2017,2980030.69009932,18849924.3844783,15.8092447975716
"Boende","2017","20",2017,120818.601141901,753520.539763308,16.033882922402
"Boende","2017","200",2017,11576882.0536783,75397019.0123216,15.3545620308761
"Boende","2017","300",2017,25141951.9682861,169646298.995276,14.8202183703319
"Boende","2017","50",2017,747821.549143406,4713236.21237671,15.8664135521081
"Boende","2018","100",2018,2974417.18433872,18849924.3844783,15.7794648067021
"Boende","2018","20",2018,120058.735725914,753520.539763307,15.9330408914435
"Boende","2018","20",2018,120058.735725914,753520.539763308,15.9330408914435
"Boende","2018","200",2018,11552366.8956951,75397019.0123217,15.3220472732578
"Boende","2018","300",2018,25093624.5278294,169646298.995276,14.7917311939284
"Boende","2018","50",2018,745579.946166245,4713236.21237671,15.8188538102205
"Boende","2019","100",2019,2968490.23409402,18849924.3844783,15.7480219737029
"Boende","2019","20",2019,119697.79965332,753520.539763305,15.8851409267383
"Boende","2019","20",2019,119697.79965332,753520.539763308,15.8851409267382
"Boende","2019","200",2019,11532733.8730095,75397019.0123217,15.2960077521431
"Boende","2019","300",2019,25051613.468643,169646298.995276,14.7669672825227
"Boende","2019","50",2019,743623.292720079,4713236.21237671,15.7773397982338
"Boende","2020","100",2020,2968262.27446923,18849924.3844783,15.7468126339722
"Boende","2020","20",2020,119697.79965332,753520.539763308,15.8851409267382
"Boende","2020","20",2020,119697.79965332,753520.539763305,15.8851409267383
"Boende","2020","200",2020,11530245.3137722,75397019.0123218,15.2927071452093
"Boende","2020","200",2020,11530245.3137722,75397019.0123217,15.2927071452093
"Boende","2020","300",2020,25042352.6088856,169646298.995276,14.7615083601576
"Boende","2020","50",2020,743566.30281388,4713236.21237671,15.7761306522536
"Boende","2021","100",2021,2966296.12270536,18849924.3844783,15.7363820787945
"Boende","2021","20",2021,119260.877039128,753520.539763308,15.8271567589371
"Boende","2021","200",2021,11522922.1108256,75397019.0123217,15.2829942904539
"Boende","2021","200",2021,11522922.1108256,75397019.0123218,15.2829942904539
"Boende","2021","300",2021,25023308.4818975,169646298.995276,14.7502825762172
"Boende","2021","50",2021,742027.575346506,4713236.21237671,15.7434837107884
"Boende","2022","100",2022,2962791.24347412,18849924.3844783,15.7177884804344
"Boende","2022","20",2022,119232.382086028,753520.539763305,15.8233751827762
"Boende","2022","200",2022,11514763.0559214,75397019.0123218,15.2721728348963
"Boende","2022","200",2022,11514763.0559214,75397019.0123217,15.2721728348964
"Boende","2022","300",2022,25001813.7889427,169646298.995275,14.7376122774356
"Boende","2022","50",2022,740754.800774729,4713236.21237671,15.7164794505641
"Booue","1992","100",1992,3058162.56472125,3141658.35055677,97.3423021691481
"Booue","1992","20",1992,122408.564196133,125751.81486319,97.3413897280969
"Booue","1992","200",1992,12250648.7248341,12566547.9213862,97.4861895364716
"Booue","1992","300",1992,26127029.0694946,28269007.9812451,92.4228720258892
"Booue","1992","50",1992,741888.218336754,785378.970622143,94.4624501148869
"Booue","1993","100",1993,3058162.56472125,3141658.35055677,97.3423021691481
"Booue","1993","20",1993,122408.564196133,125751.81486319,97.3413897280969
"Booue","1993","200",1993,12250648.7248341,12566547.9213862,97.4861895364716
"Booue","1993","300",1993,26126991.0780097,28269007.9812451,92.422737633183
"Booue","1993","50",1993,741888.218336754,785378.970622143,94.4624501148869
"Booue","1994","100",1994,3058162.56472125,3141658.35055677,97.3423021691481
"Booue","1994","20",1994,122408.564196133,125751.81486319,97.3413897280969
"Booue","1994","200",1994,12250648.7248341,12566547.9213862,97.4861895364716
"Booue","1994","300",1994,26126962.5843961,28269007.9812451,92.4226368386533
"Booue","1994","50",1994,741888.218336754,785378.970622143,94.4624501148869
"Booue","1995","100",1995,3059539.75604717,3141658.35055677,97.3861386138614
"Booue","1995","20",1995,122408.564196133,125751.81486319,97.3413897280969
"Booue","1995","200",1995,12251797.9672509,12566547.9213862,97.4953347880076
"Booue","1995","300",1995,26124027.7421912,28269007.9812451,92.4122550020965
"Booue","1995","50",1995,741888.218336754,785378.970622143,94.4624501148869
"Booue","1996","100",1996,3059710.71772901,3141658.35055677,97.391580379412
"Booue","1996","20",1996,122408.564196133,125751.81486319,97.3413897280969
"Booue","1996","200",1996,12251968.9289327,12566547.9213862,97.496695238649
"Booue","1996","300",1996,26114187.9476143,28269007.9812451,92.3774472911805
"Booue","1996","50",1996,741888.218336754,785378.970622143,94.4624501148869
"Booue","1997","100",1997,3059967.16025176,3141658.35055677,97.3997430277379
"Booue","1997","20",1997,122408.564196133,125751.81486319,97.3413897280969
"Booue","1997","200",1997,12251883.4480917,12566547.9213862,97.496015013328
"Booue","1997","300",1997,26098497.4643701,28269007.9812451,92.3219431035038
"Booue","1997","50",1997,741888.218336754,785378.970622143,94.4624501148869
"Booue","1998","100",1998,3058162.56472124,3141658.35055677,97.342302169148
"Booue","1998","20",1998,122408.564196133,125751.81486319,97.3413897280969
"Booue","1998","200",1998,12249508.9802885,12566547.9213862,97.4771198655269
"Booue","1998","300",1998,26057428.6692441,28269007.9812451,92.1766645880595
"Booue","1998","50",1998,740273.580230504,785378.970622143,94.2568629822227
"Booue","1999","100",1999,3056300.98196345,3141658.35055677,97.2830473887081
"Booue","1999","20",1999,122408.564196133,125751.81486319,97.3413897280969
"Booue","1999","200",1999,12237266.2242946,12566547.9213862,97.3796964834616
"Booue","1999","300",1999,25978092.9509999,28269007.9812451,91.8960190192557
"Booue","1999","50",1999,739067.350586424,785378.970622142,94.103277300762
"Booue","1999","50",1999,739067.350586424,785378.970622143,94.1032773007619
"Booue","2000","100",2000,3054315.92687989,3141658.35055677,97.2198624442598
"Booue","2000","20",2000,122408.564196133,125751.81486319,97.3413897280969
"Booue","2000","200",2000,12222886.4472778,12566547.9213862,97.2652674683752
